Date,Open,High,Low,Close,Adj Close,Volume
2021-01-19,415.149994,418.750000,407.399994,414.649994,414.649994,1038
2021-01-20,455.000000,475.299988,450.049988,473.200012,473.200012,8810
2021-01-21,475.000000,495.200012,474.299988,475.250000,475.250000,2894
2021-01-22,470.549988,477.899994,469.700012,471.000000,471.000000,942
2021-01-25,478.000000,478.000000,455.799988,460.549988,460.549988,1161
2021-01-26,460.549988,466.000000,454.750000,463.250000,463.250000,657
2021-01-27,450.049988,465.049988,442.549988,448.700012,448.700012,626
2021-01-28,445.000000,448.700012,432.549988,447.750000,447.750000,483
2021-01-29,441.850006,445.549988,437.600006,441.649994,441.649994,256
2021-02-01,432.200012,447.200012,432.200012,443.549988,443.549988,321
2021-02-02,447.350006,459.149994,447.350006,459.149994,459.149994,216
2021-02-03,458.950012,460.100006,449.500000,450.600006,450.600006,570
2021-02-04,448.950012,454.299988,448.950012,452.399994,452.399994,222
2021-02-05,464.200012,464.200012,455.049988,455.049988,455.049988,197
2021-02-08,462.149994,462.149994,452.750000,458.149994,458.149994,264
2021-02-09,462.100006,467.899994,451.500000,461.000000,461.000000,557
2021-02-10,461.000000,465.000000,458.000000,458.850006,458.850006,559
2021-02-11,466.000000,467.299988,459.450012,459.450012,459.450012,495
2021-02-12,459.250000,463.399994,455.549988,457.399994,457.399994,435
2021-02-15,457.500000,478.000000,457.500000,461.950012,461.950012,157
2021-02-16,460.000000,465.000000,459.750000,459.750000,459.750000,246
2021-02-17,460.100006,462.899994,452.750000,452.750000,452.750000,168
2021-02-18,457.700012,457.700012,447.350006,450.000000,450.000000,319
2021-02-19,453.000000,453.000000,446.750000,447.399994,447.399994,133
2021-02-22,443.000000,443.000000,438.200012,441.200012,441.200012,84
2021-02-23,437.000000,446.299988,428.850006,442.250000,442.250000,882
2021-02-24,448.149994,454.950012,445.700012,454.750000,454.750000,675
2021-02-25,452.399994,453.700012,447.549988,450.200012,450.200012,489
2021-02-26,445.000000,455.600006,445.000000,451.000000,451.000000,498
2021-03-01,454.100006,457.100006,451.399994,456.750000,456.750000,227
2021-03-02,457.149994,462.000000,453.750000,454.500000,454.500000,314
2021-03-03,456.000000,457.649994,437.549988,442.850006,442.850006,314
2021-03-04,432.649994,437.850006,428.000000,437.399994,437.399994,417
2021-03-05,428.549988,432.500000,419.750000,420.049988,420.049988,1134
2021-03-08,427.549988,435.350006,425.000000,434.000000,434.000000,289
2021-03-09,434.000000,434.000000,421.700012,424.000000,424.000000,703
2021-03-10,426.899994,435.100006,424.000000,428.549988,428.549988,305
2021-03-11,428.000000,432.100006,428.000000,428.200012,428.200012,231
2021-03-12,431.450012,432.950012,427.750000,428.799988,428.799988,217
2021-03-15,433.100006,436.200012,426.450012,426.450012,426.450012,204
2021-03-16,435.700012,448.000000,435.600006,444.350006,444.350006,516
2021-03-17,440.549988,440.549988,433.049988,434.000000,434.000000,329
2021-03-18,438.200012,438.200012,430.250000,430.850006,430.850006,425
2021-03-19,426.000000,429.799988,422.750000,426.049988,426.049988,559
2021-03-22,428.799988,443.350006,428.350006,442.049988,442.049988,617
2021-03-23,436.450012,457.200012,436.450012,452.750000,452.750000,462
2021-03-24,454.000000,457.750000,442.549988,446.450012,446.450012,408
2021-03-25,440.450012,442.000000,427.899994,429.399994,429.399994,416
2021-03-26,430.000000,430.250000,425.100006,427.649994,427.649994,907
2021-03-29,429.000000,434.299988,428.950012,431.799988,431.799988,118
2021-03-30,431.750000,436.149994,431.750000,434.549988,434.549988,180
2021-03-31,436.549988,446.950012,435.850006,446.299988,446.299988,269
2021-04-01,448.600006,453.350006,447.850006,451.500000,451.500000,717
2021-04-06,458.000000,466.850006,457.750000,463.950012,463.950012,967
2021-04-07,464.000000,464.000000,455.750000,461.200012,461.200012,353
2021-04-08,464.100006,465.000000,462.000000,462.450012,462.450012,412
2021-04-09,464.100006,466.000000,461.049988,463.850006,463.850006,154
2021-04-12,470.000000,470.000000,458.350006,463.850006,463.850006,437
2021-04-13,465.250000,468.200012,462.850006,465.200012,465.200012,359
2021-04-14,455.000000,464.600006,444.399994,451.649994,451.649994,361
2021-04-15,451.049988,460.450012,450.649994,460.450012,460.450012,172
2021-04-16,457.500000,461.450012,450.450012,454.299988,454.299988,527
2021-04-19,458.750000,461.000000,453.350006,458.649994,458.649994,424
2021-04-20,460.350006,465.600006,455.000000,455.000000,455.000000,349
2021-04-21,450.700012,450.700012,415.850006,424.500000,424.500000,3738
2021-04-22,435.000000,436.000000,417.399994,418.750000,418.750000,1322
2021-04-23,419.200012,423.549988,416.399994,416.700012,416.700012,879
2021-04-26,420.000000,432.000000,416.700012,419.000000,419.000000,817
2021-04-27,427.799988,427.799988,419.500000,420.500000,420.500000,1122
2021-04-28,431.950012,431.950012,417.000000,418.649994,418.649994,305
2021-04-29,419.700012,419.700012,412.200012,412.200012,412.200012,344
2021-04-30,418.250000,426.799988,415.950012,426.600006,426.600006,472
2021-05-03,429.000000,429.799988,421.149994,421.149994,421.149994,751
2021-05-04,423.100006,424.700012,416.299988,416.850006,416.850006,362
2021-05-05,419.799988,420.799988,419.000000,419.149994,419.149994,221
2021-05-06,414.799988,415.149994,408.000000,409.600006,409.600006,725
2021-05-07,415.100006,418.750000,413.750000,418.750000,418.750000,272
2021-05-10,413.700012,415.100006,405.700012,407.399994,407.399994,439
2021-05-11,410.549988,410.549988,390.100006,403.549988,403.549988,1360
2021-05-12,406.750000,407.149994,403.000000,403.649994,403.649994,490
2021-05-13,401.250000,405.850006,399.500000,403.250000,403.250000,704
2021-05-14,406.549988,406.549988,401.649994,406.049988,406.049988,208
2021-05-17,406.500000,406.500000,398.750000,401.899994,401.899994,283
2021-05-18,402.899994,404.899994,398.700012,402.549988,402.549988,375
2021-05-19,396.850006,397.799988,392.450012,396.600006,396.600006,599
2021-05-20,400.200012,409.799988,398.250000,409.799988,409.799988,571
2021-05-21,410.200012,416.000000,410.049988,411.700012,411.700012,855
2021-05-24,419.500000,419.500000,401.049988,411.649994,411.649994,134
2021-05-25,413.450012,413.450012,409.750000,409.750000,409.750000,571
2021-05-26,406.750000,411.200012,406.750000,411.200012,411.200012,159
2021-05-27,411.000000,412.700012,408.549988,411.549988,411.549988,176
2021-05-28,412.700012,419.149994,412.700012,417.350006,417.350006,409
2021-05-31,414.899994,414.899994,408.450012,413.250000,413.250000,237
2021-06-01,413.000000,413.950012,407.000000,407.399994,407.399994,442
2021-06-02,407.399994,412.000000,407.399994,409.799988,409.799988,123
2021-06-03,409.649994,410.000000,402.700012,402.850006,402.850006,192
2021-06-04,404.200012,408.049988,403.850006,407.000000,407.000000,467
2021-06-07,407.149994,407.149994,403.000000,403.049988,403.049988,185
2021-06-08,407.549988,409.299988,403.200012,403.200012,403.200012,317
2021-06-09,404.500000,405.350006,402.049988,403.549988,403.549988,300
2021-06-10,402.000000,402.000000,397.000000,398.399994,398.399994,744
2021-06-11,401.000000,405.000000,401.000000,405.000000,405.000000,318
2021-06-14,405.149994,412.049988,402.200012,412.049988,412.049988,736
2021-06-15,410.500000,414.100006,408.000000,408.000000,408.000000,276
2021-06-16,408.000000,408.799988,405.100006,405.100006,405.100006,208
2021-06-17,408.500000,419.750000,408.350006,419.750000,419.750000,454
2021-06-18,418.750000,424.600006,417.049988,422.399994,422.399994,626
2021-06-21,421.450012,423.850006,415.149994,416.450012,416.450012,559
2021-06-22,417.000000,422.000000,416.600006,422.000000,422.000000,482
2021-06-23,425.000000,431.049988,422.250000,427.200012,427.200012,978
2021-06-24,429.149994,435.750000,429.149994,433.649994,433.649994,1272
2021-06-25,432.049988,445.000000,431.899994,444.000000,444.000000,2071
2021-06-28,444.000000,445.000000,441.700012,442.200012,442.200012,473
2021-06-29,445.500000,450.000000,444.250000,444.250000,444.250000,681
2021-06-30,448.200012,450.000000,446.200012,447.549988,447.549988,258
2021-07-01,445.100006,452.000000,441.899994,449.700012,449.700012,674
2021-07-02,448.600006,453.549988,448.000000,448.100006,448.100006,631
2021-07-05,450.149994,450.200012,447.549988,449.700012,449.700012,67
2021-07-06,447.299988,453.799988,447.100006,453.399994,453.399994,280
2021-07-07,457.649994,460.799988,451.600006,452.750000,452.750000,600
2021-07-08,451.850006,451.850006,446.700012,447.750000,447.750000,451
2021-07-09,447.500000,450.000000,445.700012,449.899994,449.899994,285
2021-07-12,453.200012,456.600006,450.600006,450.799988,450.799988,298
2021-07-13,452.350006,460.149994,452.350006,458.500000,458.500000,389
2021-07-14,458.850006,468.000000,457.000000,465.700012,465.700012,489
2021-07-15,473.100006,475.000000,458.600006,460.649994,460.649994,1109
2021-07-16,459.750000,460.200012,454.500000,454.799988,454.799988,144
2021-07-19,447.950012,452.299988,446.350006,451.899994,451.899994,514
2021-07-20,453.450012,453.500000,442.899994,450.899994,450.899994,376
2021-07-21,448.100006,452.600006,429.500000,433.549988,433.549988,1077
2021-07-22,437.350006,437.350006,430.750000,432.250000,432.250000,449
2021-07-23,435.000000,436.299988,429.600006,432.399994,432.399994,501
2021-07-26,440.850006,440.850006,434.799988,438.200012,438.200012,320
2021-07-27,438.600006,439.299988,433.549988,433.549988,433.549988,349
2021-07-28,438.299988,443.299988,438.299988,441.850006,441.850006,105
2021-07-29,437.250000,437.649994,435.700012,436.000000,436.000000,104
2021-07-30,429.049988,437.000000,428.000000,435.000000,435.000000,821
2021-08-02,440.000000,440.000000,434.399994,434.399994,434.399994,125
2021-08-03,437.399994,437.399994,427.000000,427.000000,427.000000,182
2021-08-04,433.000000,433.000000,431.500000,432.100006,432.100006,175
2021-08-05,436.250000,441.500000,435.000000,441.500000,441.500000,254
2021-08-06,441.200012,445.149994,441.200012,445.000000,445.000000,142
2021-08-09,440.000000,443.899994,440.000000,443.899994,443.899994,120
2021-08-10,442.899994,444.850006,440.000000,440.000000,440.000000,160
2021-08-11,439.549988,441.500000,436.750000,436.750000,436.750000,382
2021-08-12,434.149994,436.899994,433.250000,436.049988,436.049988,107
2021-08-13,434.049988,436.450012,434.000000,435.700012,435.700012,105
2021-08-16,437.850006,443.000000,435.700012,436.899994,436.899994,190
2021-08-17,438.049988,442.950012,438.049988,442.950012,442.950012,105
2021-08-18,444.350006,448.149994,441.600006,446.200012,446.200012,153
2021-08-19,443.899994,466.350006,443.500000,466.000000,466.000000,297
2021-08-20,462.649994,470.899994,462.149994,465.899994,465.899994,1137
2021-08-23,466.000000,470.549988,464.399994,469.700012,469.700012,445
2021-08-24,469.700012,472.549988,468.500000,470.600006,470.600006,452
2021-08-25,469.350006,470.600006,467.700012,467.700012,467.700012,59
2021-08-26,461.200012,468.500000,461.149994,467.100006,467.100006,115
2021-08-27,466.250000,478.149994,466.200012,472.250000,472.250000,348
2021-08-30,475.049988,480.500000,472.450012,478.600006,478.600006,269
2021-08-31,477.200012,479.450012,477.000000,478.600006,478.600006,165
2021-09-01,484.049988,488.000000,480.700012,487.950012,487.950012,538
2021-09-02,497.000000,503.200012,490.750000,503.000000,503.000000,1146
2021-09-03,495.600006,497.750000,491.049988,494.250000,494.250000,447
2021-09-06,496.750000,499.950012,496.100006,498.350006,498.350006,264
2021-09-07,498.049988,517.200012,496.950012,516.000000,516.000000,586
2021-09-08,516.000000,520.599976,509.000000,510.500000,510.500000,1882
2021-09-09,510.899994,514.200012,509.399994,509.899994,509.899994,118
2021-09-10,502.799988,508.100006,501.700012,502.000000,502.000000,743
2021-09-13,509.600006,511.500000,494.899994,495.799988,495.799988,543
2021-09-14,497.250000,499.000000,489.399994,489.399994,489.399994,250
2021-09-15,479.450012,491.049988,479.450012,487.000000,487.000000,165
2021-09-16,494.049988,496.899994,492.600006,493.299988,493.299988,602
2021-09-17,497.450012,501.200012,496.750000,499.899994,499.899994,305
2021-09-20,501.500000,502.000000,493.000000,494.500000,494.500000,567
2021-09-21,494.450012,495.850006,488.000000,490.600006,490.600006,327
2021-09-22,490.600006,505.700012,489.200012,505.700012,505.700012,175
2021-09-23,504.500000,510.600006,503.000000,508.500000,508.500000,554
2021-09-24,505.299988,505.399994,499.549988,499.649994,499.649994,173
2021-09-27,508.399994,508.500000,496.750000,499.250000,499.250000,492
2021-09-28,500.100006,510.000000,498.299988,500.000000,500.000000,598
2021-09-29,502.200012,524.000000,501.200012,521.700012,521.700012,655
2021-09-30,518.299988,533.000000,518.200012,529.200012,529.200012,1088
2021-10-01,525.000000,526.200012,516.700012,522.099976,522.099976,306
